a : -585.0000, 0 -> 2
b : -568.0000, 0 -> 3
c : 632.0000, 0 -> 3
d : -363.0000, 0 -> 2
a : 997.0000, 1 -> 2
b : 43.0000, 1 -> 3
c : -936.0000, 1 -> 1
d : 789.0000, 1 -> 1
a : -502.0000, 2 -> 3
b : -998.0000, 2 -> 0
c : -410.0000, 2 -> 0
d : -370.0000, 2 -> 1
a : 669.0000, 3 -> 1
b : -473.0000, 3 -> 1
c : 706.0000, 3 -> 2
d : -156.0000, 3 -> 0
d : -771.0000, 0 -> 3
b : -972.0000, 0 -> 0
a : -810.0000, 1 -> 3
d : -446.0000, 1 -> 3
c : -261.0000, 2 -> 2
c : 471.0000, 2 -> 1
b : 65.0000, 3 -> 3
c : 98.0000, 3 -> 0
