a : -773.0000, 0 -> 1
b : 586.0000, 0 -> 4
c : -259.0000, 0 -> 7
d : -212.0000, 0 -> 2
a : 367.0000, 1 -> 6
b : -377.0000, 1 -> 1
c : 874.0000, 1 -> 6
d : -828.0000, 1 -> 4
a : -376.0000, 2 -> 1
b : 758.0000, 2 -> 0
c : -315.0000, 2 -> 0
d : -817.0000, 2 -> 6
a : -766.0000, 3 -> 7
b : 510.0000, 3 -> 0
c : 187.0000, 3 -> 4
d : -456.0000, 3 -> 7
a : -622.0000, 4 -> 2
b : -529.0000, 4 -> 0
c : -782.0000, 4 -> 2
d : 188.0000, 4 -> 4
a : 984.0000, 5 -> 3
b : 744.0000, 5 -> 1
c : 441.0000, 5 -> 3
d : 745.0000, 5 -> 2
a : -629.0000, 6 -> 2
b : -154.0000, 6 -> 2
c : -124.0000, 6 -> 0
d : 648.0000, 6 -> 0
a : -66.0000, 7 -> 3
b : -466.0000, 7 -> 2
c : -27.0000, 7 -> 0
d : 836.0000, 7 -> 7
c : 140.0000, 0 -> 0
c : -690.0000, 0 -> 1
d : -41.0000, 1 -> 5
d : -573.0000, 1 -> 0
c : -952.0000, 2 -> 5
c : 860.0000, 2 -> 2
b : 136.0000, 3 -> 5
d : -874.0000, 3 -> 1
c : 760.0000, 4 -> 5
d : 406.0000, 4 -> 2
a : 930.0000, 5 -> 1
a : -740.0000, 5 -> 6
b : -25.0000, 6 -> 4
c : -719.0000, 6 -> 4
a : 92.0000, 7 -> 2
a : -301.0000, 7 -> 5
