a : 63.0000, 0 -> 0
b : -793.0000, 0 -> 0
c : -590.0000, 0 -> 0
d : -286.0000, 0 -> 0
a : -179.0000, 1 -> 1
b : -561.0000, 1 -> 3
c : -714.0000, 1 -> 3
d : -659.0000, 1 -> 2
a : -429.0000, 2 -> 2
b : 112.0000, 2 -> 3
c : -737.0000, 2 -> 2
d : 625.0000, 2 -> 0
a : 930.0000, 3 -> 0
b : 372.0000, 3 -> 2
c : -560.0000, 3 -> 0
d : 614.0000, 3 -> 3
d : -436.0000, 0 -> 1
a : 209.0000, 0 -> 2
a : -988.0000, 1 -> 0
b : 419.0000, 1 -> 1
b : -139.0000, 2 -> 1
c : -348.0000, 2 -> 0
b : 657.0000, 3 -> 1
a : -439.0000, 3 -> 3
