a : -368.0000, 0 -> 1
b : 423.0000, 0 -> 6
a : 745.0000, 1 -> 1
b : 611.0000, 1 -> 4
a : -115.0000, 2 -> 1
b : 794.0000, 2 -> 0
a : -862.0000, 3 -> 6
b : -423.0000, 3 -> 0
a : -652.0000, 4 -> 3
b : -946.0000, 4 -> 7
a : -784.0000, 5 -> 4
b : 840.0000, 5 -> 7
a : -206.0000, 6 -> 2
b : 643.0000, 6 -> 6
a : -64.0000, 7 -> 3
b : 19.0000, 7 -> 4
b : -25.0000, 0 -> 7
b : 734.0000, 1 -> 7
a : -205.0000, 2 -> 7
a : 564.0000, 3 -> 5
a : -415.0000, 4 -> 1
a : -143.0000, 5 -> 6
a : 610.0000, 6 -> 1
a : -297.0000, 7 -> 1
