a : 201.0000, 0 -> 0
b : 533.0000, 0 -> 2
c : 626.0000, 0 -> 2
d : 132.0000, 0 -> 3
a : -477.0000, 1 -> 3
b : -265.0000, 1 -> 1
c : -348.0000, 1 -> 1
d : -18.0000, 1 -> 2
a : 62.0000, 2 -> 0
b : 262.0000, 2 -> 0
c : -955.0000, 2 -> 0
d : -868.0000, 2 -> 0
a : 804.0000, 3 -> 3
b : 13.0000, 3 -> 3
c : 300.0000, 3 -> 0
d : -97.0000, 3 -> 3
d : 944.0000, 0 -> 1
d : 410.0000, 0 -> 0
d : 323.0000, 1 -> 3
c : 549.0000, 1 -> 3
d : -815.0000, 2 -> 3
b : 455.0000, 2 -> 1
b : -283.0000, 3 -> 1
c : 372.0000, 3 -> 1
