a : 680.0000, 0 -> 2
b : -21.0000, 0 -> 6
c : 930.0000, 0 -> 7
d : 131.0000, 0 -> 2
a : 34.0000, 1 -> 0
b : 96.0000, 1 -> 6
c : 79.0000, 1 -> 7
d : -821.0000, 1 -> 3
a : -371.0000, 2 -> 5
b : -117.0000, 2 -> 7
c : 817.0000, 2 -> 1
d : -994.0000, 2 -> 1
a : 371.0000, 3 -> 5
b : 376.0000, 3 -> 2
c : -951.0000, 3 -> 3
d : -698.0000, 3 -> 4
a : -909.0000, 4 -> 3
b : -556.0000, 4 -> 4
c : -439.0000, 4 -> 1
d : -700.0000, 4 -> 3
a : -196.0000, 5 -> 4
b : 586.0000, 5 -> 6
c : 21.0000, 5 -> 7
d : -509.0000, 5 -> 0
a : -661.0000, 6 -> 2
b : -555.0000, 6 -> 7
c : 758.0000, 6 -> 5
d : -897.0000, 6 -> 2
a : -923.0000, 7 -> 1
b : -312.0000, 7 -> 5
c : -765.0000, 7 -> 3
d : 284.0000, 7 -> 5
d : -571.0000, 0 -> 7
a : 385.0000, 0 -> 1
b : -271.0000, 1 -> 5
d : -109.0000, 1 -> 1
d : 307.0000, 2 -> 6
d : 937.0000, 2 -> 5
a : 851.0000, 3 -> 3
c : 875.0000, 3 -> 0
b : -93.0000, 4 -> 2
d : -988.0000, 4 -> 5
c : -956.0000, 5 -> 0
a : -988.0000, 5 -> 2
b : 852.0000, 6 -> 5
a : 158.0000, 6 -> 4
a : 832.0000, 7 -> 0
d : -289.0000, 7 -> 4
