a : 423.0000, 0 -> 1
b : -767.0000, 0 -> 3
c : 226.0000, 0 -> 1
d : -334.0000, 0 -> 3
a : 597.0000, 1 -> 0
b : 840.0000, 1 -> 0
c : 307.0000, 1 -> 3
d : -872.0000, 1 -> 3
a : 562.0000, 2 -> 1
b : 817.0000, 2 -> 1
c : 102.0000, 2 -> 1
d : 405.0000, 2 -> 1
a : -18.0000, 3 -> 3
b : -576.0000, 3 -> 3
c : -415.0000, 3 -> 3
d : -368.0000, 3 -> 3
c : 607.0000, 0 -> 2
c : -385.0000, 0 -> 0
b : 571.0000, 1 -> 2
a : 724.0000, 1 -> 2
a : -947.0000, 2 -> 2
b : -288.0000, 2 -> 3
b : -646.0000, 3 -> 0
d : -965.0000, 3 -> 2
