a : -676.0000, 0 -> 3
b : 154.0000, 0 -> 6
a : 438.0000, 1 -> 0
b : -967.0000, 1 -> 7
a : -47.0000, 2 -> 3
b : -869.0000, 2 -> 1
a : -878.0000, 3 -> 1
b : 608.0000, 3 -> 3
a : -374.0000, 4 -> 2
b : 594.0000, 4 -> 7
a : -247.0000, 5 -> 5
b : 372.0000, 5 -> 4
a : -987.0000, 6 -> 7
b : 716.0000, 6 -> 7
a : -2.0000, 7 -> 3
b : -699.0000, 7 -> 0
a : -340.0000, 0 -> 0
a : 495.0000, 1 -> 1
a : 301.0000, 2 -> 6
a : -585.0000, 3 -> 4
b : -920.0000, 4 -> 3
a : 231.0000, 5 -> 6
b : -686.0000, 6 -> 3
b : -327.0000, 7 -> 6
a : -436.0000, 2 -> 5
