a : 120.0000, 0 -> 0
b : -652.0000, 0 -> 1
c : 220.0000, 0 -> 2
d : 854.0000, 0 -> 2
a : -36.0000, 1 -> 0
b : 736.0000, 1 -> 1
c : 84.0000, 1 -> 3
d : 904.0000, 1 -> 0
a : 835.0000, 2 -> 2
b : 219.0000, 2 -> 3
c : 968.0000, 2 -> 3
d : -941.0000, 2 -> 0
a : 928.0000, 3 -> 0
b : 155.0000, 3 -> 1
c : -55.0000, 3 -> 2
d : -995.0000, 3 -> 1
d : -814.0000, 0 -> 3
a : 837.0000, 0 -> 2
c : -565.0000, 1 -> 2
c : -255.0000, 1 -> 1
c : -45.0000, 2 -> 0
c : -963.0000, 2 -> 2
a : -983.0000, 3 -> 1
b : 593.0000, 3 -> 0
