a : -328.0000, 0 -> 1
b : 951.0000, 0 -> 3
c : 907.0000, 0 -> 0
d : 225.0000, 0 -> 2
a : 903.0000, 1 -> 0
b : 531.0000, 1 -> 2
c : -92.0000, 1 -> 1
d : 84.0000, 1 -> 2
a : 250.0000, 2 -> 3
b : 229.0000, 2 -> 3
c : -839.0000, 2 -> 2
d : -839.0000, 2 -> 2
a : 924.0000, 3 -> 3
b : -589.0000, 3 -> 2
c : 386.0000, 3 -> 1
d : -947.0000, 3 -> 1
d : 612.0000, 0 -> 3
a : 836.0000, 0 -> 3
c : -859.0000, 1 -> 3
b : 855.0000, 1 -> 3
b : -120.0000, 2 -> 2
c : 792.0000, 2 -> 0
a : 959.0000, 3 -> 0
c : -284.0000, 3 -> 3
