a : -967.0000, 0 -> 0
b : -449.0000, 0 -> 0
c : 679.0000, 0 -> 0
d : -506.0000, 0 -> 2
a : -407.0000, 1 -> 5
b : -891.0000, 1 -> 0
c : 15.0000, 1 -> 1
d : -484.0000, 1 -> 4
a : -233.0000, 2 -> 2
b : 428.0000, 2 -> 4
c : -671.0000, 2 -> 3
d : 372.0000, 2 -> 7
a : 16.0000, 3 -> 2
b : 558.0000, 3 -> 6
c : 422.0000, 3 -> 4
d : 436.0000, 3 -> 1
a : -706.0000, 4 -> 5
b : 309.0000, 4 -> 0
c : -401.0000, 4 -> 1
d : -61.0000, 4 -> 4
a : 409.0000, 5 -> 6
b : -187.0000, 5 -> 5
c : 185.0000, 5 -> 5
d : -965.0000, 5 -> 3
a : 753.0000, 6 -> 1
b : -339.0000, 6 -> 0
c : -929.0000, 6 -> 0
d : 183.0000, 6 -> 1
a : -713.0000, 7 -> 6
b : 673.0000, 7 -> 6
c : -119.0000, 7 -> 1
d : -291.0000, 7 -> 6
d : 922.0000, 0 -> 1
b : -815.0000, 0 -> 4
b : 962.0000, 1 -> 7
c : -459.0000, 1 -> 0
d : 213.0000, 2 -> 2
a : 655.0000, 2 -> 7
c : 946.0000, 3 -> 2
c : 0.0000, 3 -> 3
b : 348.0000, 4 -> 2
c : -817.0000, 4 -> 5
c : -803.0000, 5 -> 6
d : -209.0000, 5 -> 1
d : 270.0000, 6 -> 0
a : -486.0000, 6 -> 2
b : 858.0000, 7 -> 3
b : -944.0000, 7 -> 4
