a : -589.0000, 0 -> 1
b : 271.0000, 0 -> 5
a : -489.0000, 1 -> 6
b : -746.0000, 1 -> 2
a : 771.0000, 2 -> 5
b : 686.0000, 2 -> 3
a : 873.0000, 3 -> 7
b : 966.0000, 3 -> 3
a : -36.0000, 4 -> 5
b : -891.0000, 4 -> 2
a : 831.0000, 5 -> 3
b : -109.0000, 5 -> 0
a : -503.0000, 6 -> 1
b : 287.0000, 6 -> 0
a : 645.0000, 7 -> 3
b : 344.0000, 7 -> 7
b : 981.0000, 0 -> 2
a : -419.0000, 1 -> 7
b : -741.0000, 2 -> 4
b : -313.0000, 3 -> 2
b : 301.0000, 4 -> 0
a : 3.0000, 5 -> 2
b : -199.0000, 6 -> 5
b : 955.0000, 7 -> 3
