a : 115.0000, 0 -> 0
b : 303.0000, 0 -> 3
c : 368.0000, 0 -> 3
d : 297.0000, 0 -> 3
a : -460.0000, 1 -> 2
b : 295.0000, 1 -> 0
c : 416.0000, 1 -> 3
d : 103.0000, 1 -> 2
a : 629.0000, 2 -> 3
b : -49.0000, 2 -> 0
c : 180.0000, 2 -> 1
d : 306.0000, 2 -> 0
a : -315.0000, 3 -> 1
b : -266.0000, 3 -> 1
c : -544.0000, 3 -> 3
d : 877.0000, 3 -> 3
c : -555.0000, 0 -> 2
d : -6.0000, 0 -> 1
b : 232.0000, 1 -> 1
b : -933.0000, 1 -> 3
b : -821.0000, 2 -> 2
c : -601.0000, 2 -> 3
c : 431.0000, 3 -> 2
a : -319.0000, 3 -> 3
