a : -308.0000, 0 -> 5
b : -817.0000, 0 -> 5
a : -621.0000, 1 -> 2
b : 183.0000, 1 -> 3
a : 690.0000, 2 -> 3
b : -280.0000, 2 -> 0
a : 308.0000, 3 -> 3
b : 54.0000, 3 -> 4
a : 801.0000, 4 -> 0
b : 284.0000, 4 -> 5
a : -920.0000, 5 -> 5
b : -549.0000, 5 -> 0
a : -565.0000, 6 -> 7
b : -792.0000, 6 -> 3
a : 844.0000, 7 -> 1
b : 715.0000, 7 -> 1
a : 132.0000, 0 -> 6
a : -389.0000, 1 -> 6
a : 969.0000, 2 -> 7
b : 360.0000, 3 -> 2
a : 941.0000, 4 -> 3
b : 361.0000, 5 -> 3
b : 693.0000, 6 -> 5
a : -799.0000, 7 -> 2
