a : -256.0000, 0 -> 3
b : -605.0000, 0 -> 0
c : 294.0000, 0 -> 3
d : -550.0000, 0 -> 3
a : -314.0000, 1 -> 1
b : -977.0000, 1 -> 2
c : -331.0000, 1 -> 3
d : 279.0000, 1 -> 1
a : -869.0000, 2 -> 1
b : -16.0000, 2 -> 0
c : -612.0000, 2 -> 0
d : -197.0000, 2 -> 2
a : -438.0000, 3 -> 1
b : 928.0000, 3 -> 0
c : 556.0000, 3 -> 2
d : 986.0000, 3 -> 3
d : 424.0000, 0 -> 1
b : 950.0000, 0 -> 2
d : 567.0000, 1 -> 3
c : -837.0000, 1 -> 0
a : 494.0000, 2 -> 3
c : -484.0000, 2 -> 2
c : -911.0000, 3 -> 0
b : 625.0000, 3 -> 1
