a : -102.0000, 0 -> 5
b : 944.0000, 0 -> 1
c : -881.0000, 0 -> 5
d : 201.0000, 0 -> 7
a : 32.0000, 1 -> 6
b : -556.0000, 1 -> 0
c : 562.0000, 1 -> 6
d : 906.0000, 1 -> 4
a : 546.0000, 2 -> 1
b : -774.0000, 2 -> 6
c : 863.0000, 2 -> 6
d : 486.0000, 2 -> 5
a : 116.0000, 3 -> 1
b : -90.0000, 3 -> 4
c : -978.0000, 3 -> 3
d : 245.0000, 3 -> 3
a : -809.0000, 4 -> 4
b : -134.0000, 4 -> 5
c : -563.0000, 4 -> 4
d : 719.0000, 4 -> 2
a : 6.0000, 5 -> 0
b : 113.0000, 5 -> 5
c : -61.0000, 5 -> 7
d : 790.0000, 5 -> 2
a : -822.0000, 6 -> 0
b : -822.0000, 6 -> 3
c : 411.0000, 6 -> 3
d : -79.0000, 6 -> 2
a : 774.0000, 7 -> 3
b : -435.0000, 7 -> 4
c : 780.0000, 7 -> 4
d : -225.0000, 7 -> 6
c : -272.0000, 0 -> 0
d : 508.0000, 0 -> 1
c : -833.0000, 1 -> 0
a : -14.0000, 1 -> 7
d : -174.0000, 2 -> 6
c : -140.0000, 2 -> 0
d : 667.0000, 3 -> 2
d : -199.0000, 3 -> 6
a : -195.0000, 4 -> 5
d : 917.0000, 4 -> 0
c : -896.0000, 5 -> 2
d : 956.0000, 5 -> 3
b : -309.0000, 6 -> 5
a : -549.0000, 6 -> 6
b : 357.0000, 7 -> 1
a : 623.0000, 7 -> 2
