a : 516.0000, 0 -> 2
b : 35.0000, 0 -> 0
c : -72.0000, 0 -> 3
d : -908.0000, 0 -> 3
a : 408.0000, 1 -> 1
b : -877.0000, 1 -> 1
c : -724.0000, 1 -> 1
d : 315.0000, 1 -> 0
a : -551.0000, 2 -> 3
b : -257.0000, 2 -> 0
c : -86.0000, 2 -> 0
d : 117.0000, 2 -> 1
a : -777.0000, 3 -> 3
b : -749.0000, 3 -> 0
c : -529.0000, 3 -> 3
d : 304.0000, 3 -> 1
a : -102.0000, 0 -> 1
c : 482.0000, 0 -> 2
d : -689.0000, 1 -> 1
b : -576.0000, 1 -> 2
d : 205.0000, 2 -> 0
d : 884.0000, 2 -> 2
b : 821.0000, 3 -> 2
c : -494.0000, 3 -> 2
