a : -93.0000, 0 -> 3
b : -805.0000, 0 -> 5
a : -204.0000, 1 -> 7
b : 351.0000, 1 -> 0
a : 410.0000, 2 -> 6
b : 233.0000, 2 -> 1
a : 333.0000, 3 -> 4
b : -394.0000, 3 -> 5
a : -736.0000, 4 -> 0
b : 847.0000, 4 -> 2
a : -525.0000, 5 -> 6
b : 790.0000, 5 -> 4
a : -443.0000, 6 -> 0
b : 819.0000, 6 -> 0
a : 777.0000, 7 -> 0
b : 142.0000, 7 -> 2
b : -582.0000, 0 -> 7
b : 767.0000, 1 -> 6
a : -558.0000, 2 -> 2
b : 556.0000, 3 -> 6
b : -183.0000, 4 -> 5
a : -975.0000, 5 -> 1
b : 794.0000, 6 -> 3
b : 765.0000, 7 -> 0
