a : 802.0000, 0 -> 1
b : 562.0000, 0 -> 3
c : -809.0000, 0 -> 0
d : -769.0000, 0 -> 0
a : -177.0000, 1 -> 2
b : 198.0000, 1 -> 0
c : 218.0000, 1 -> 3
d : 463.0000, 1 -> 1
a : -315.0000, 2 -> 2
b : -509.0000, 2 -> 3
c : -224.0000, 2 -> 1
d : 686.0000, 2 -> 1
a : 230.0000, 3 -> 2
b : -549.0000, 3 -> 1
c : -483.0000, 3 -> 2
d : -993.0000, 3 -> 2
c : -906.0000, 0 -> 3
a : -744.0000, 0 -> 3
c : -180.0000, 1 -> 1
b : 639.0000, 1 -> 2
d : -544.0000, 2 -> 3
b : -630.0000, 2 -> 2
d : 114.0000, 3 -> 3
a : 849.0000, 3 -> 0
