a : -452.0000, 0 -> 6
b : -355.0000, 0 -> 7
c : 95.0000, 0 -> 4
d : 480.0000, 0 -> 1
a : -197.0000, 1 -> 4
b : -626.0000, 1 -> 1
c : 903.0000, 1 -> 7
d : -773.0000, 1 -> 0
a : 223.0000, 2 -> 5
b : 605.0000, 2 -> 2
c : -927.0000, 2 -> 0
d : 749.0000, 2 -> 1
a : -921.0000, 3 -> 4
b : 609.0000, 3 -> 5
c : 117.0000, 3 -> 5
d : -412.0000, 3 -> 6
a : 646.0000, 4 -> 5
b : -9.0000, 4 -> 3
c : -890.0000, 4 -> 7
d : -99.0000, 4 -> 1
a : -487.0000, 5 -> 0
b : -221.0000, 5 -> 2
c : -886.0000, 5 -> 0
d : -369.0000, 5 -> 0
a : 885.0000, 6 -> 2
b : 933.0000, 6 -> 2
c : -393.0000, 6 -> 2
d : 793.0000, 6 -> 0
a : -351.0000, 7 -> 6
b : -202.0000, 7 -> 5
c : 413.0000, 7 -> 2
d : 330.0000, 7 -> 2
c : 270.0000, 0 -> 5
b : -38.0000, 0 -> 0
c : 803.0000, 1 -> 0
a : -39.0000, 1 -> 3
d : -26.0000, 2 -> 4
a : 684.0000, 2 -> 4
a : -942.0000, 3 -> 2
c : 748.0000, 3 -> 7
b : -117.0000, 4 -> 4
d : -947.0000, 4 -> 0
c : 278.0000, 5 -> 2
a : 3.0000, 5 -> 4
b : 280.0000, 6 -> 4
b : -965.0000, 6 -> 3
d : 625.0000, 7 -> 5
d : -752.0000, 7 -> 7
