a : 144.0000, 0 -> 0
b : -130.0000, 0 -> 2
c : 78.0000, 0 -> 0
d : -593.0000, 0 -> 2
a : -309.0000, 1 -> 3
b : -354.0000, 1 -> 2
c : -743.0000, 1 -> 5
d : -566.0000, 1 -> 7
a : 376.0000, 2 -> 5
b : 182.0000, 2 -> 7
c : -280.0000, 2 -> 7
d : -618.0000, 2 -> 0
a : -586.0000, 3 -> 0
b : -120.0000, 3 -> 0
c : 958.0000, 3 -> 2
d : 606.0000, 3 -> 4
a : -103.0000, 4 -> 2
b : -385.0000, 4 -> 0
c : 121.0000, 4 -> 1
d : 857.0000, 4 -> 4
a : -729.0000, 5 -> 1
b : -974.0000, 5 -> 5
c : 792.0000, 5 -> 2
d : -852.0000, 5 -> 5
a : -850.0000, 6 -> 3
b : -43.0000, 6 -> 1
c : 676.0000, 6 -> 0
d : -712.0000, 6 -> 7
a : -641.0000, 7 -> 7
b : 378.0000, 7 -> 2
c : -394.0000, 7 -> 2
d : 417.0000, 7 -> 7
d : 432.0000, 0 -> 4
c : -584.0000, 0 -> 3
a : -570.0000, 1 -> 5
d : -375.0000, 1 -> 6
a : -925.0000, 2 -> 1
a : 470.0000, 2 -> 3
a : -692.0000, 3 -> 7
a : 514.0000, 3 -> 2
b : -932.0000, 4 -> 1
c : 767.0000, 4 -> 4
c : 751.0000, 5 -> 0
b : 91.0000, 5 -> 0
a : -982.0000, 6 -> 1
c : -308.0000, 6 -> 6
d : -270.0000, 7 -> 1
c : -62.0000, 7 -> 1
