a : 274.0000, 0 -> 2
b : 84.0000, 0 -> 7
c : 707.0000, 0 -> 4
d : 31.0000, 0 -> 6
a : -639.0000, 1 -> 2
b : -904.0000, 1 -> 0
c : 468.0000, 1 -> 6
d : -661.0000, 1 -> 4
a : -824.0000, 2 -> 6
b : -458.0000, 2 -> 0
c : -330.0000, 2 -> 2
d : 186.0000, 2 -> 3
a : 1000.0000, 3 -> 4
b : -189.0000, 3 -> 4
c : 398.0000, 3 -> 1
d : -888.0000, 3 -> 4
a : 924.0000, 4 -> 0
b : -639.0000, 4 -> 2
c : 107.0000, 4 -> 7
d : 314.0000, 4 -> 0
a : -319.0000, 5 -> 0
b : 596.0000, 5 -> 4
c : 697.0000, 5 -> 4
d : 218.0000, 5 -> 0
a : 504.0000, 6 -> 4
b : -106.0000, 6 -> 1
c : 782.0000, 6 -> 2
d : -305.0000, 6 -> 4
a : 866.0000, 7 -> 3
b : -668.0000, 7 -> 7
c : 147.0000, 7 -> 1
d : 553.0000, 7 -> 0
c : -778.0000, 0 -> 2
a : -345.0000, 0 -> 6
a : 216.0000, 1 -> 3
a : -238.0000, 1 -> 4
a : 426.0000, 2 -> 4
d : 328.0000, 2 -> 2
c : 656.0000, 3 -> 5
b : -127.0000, 3 -> 6
d : -873.0000, 4 -> 6
a : -537.0000, 4 -> 6
c : 978.0000, 5 -> 5
d : 875.0000, 5 -> 3
c : 161.0000, 6 -> 5
c : 139.0000, 6 -> 7
d : -289.0000, 7 -> 4
d : -658.0000, 7 -> 7
