a : -306.0000, 0 -> 1
b : 162.0000, 0 -> 7
a : -982.0000, 1 -> 0
b : 212.0000, 1 -> 5
a : -976.0000, 2 -> 4
b : -419.0000, 2 -> 1
a : -124.0000, 3 -> 7
b : -825.0000, 3 -> 3
a : 514.0000, 4 -> 3
b : 373.0000, 4 -> 2
a : -518.0000, 5 -> 6
b : 88.0000, 5 -> 6
a : 657.0000, 6 -> 6
b : -386.0000, 6 -> 2
a : 708.0000, 7 -> 4
b : 389.0000, 7 -> 6
b : -271.0000, 0 -> 3
b : -81.0000, 1 -> 7
b : -41.0000, 2 -> 3
b : -8.0000, 3 -> 4
a : 382.0000, 4 -> 5
b : 253.0000, 5 -> 2
b : -844.0000, 6 -> 7
a : -166.0000, 7 -> 1
