a : -606.0000, 0 -> 0
b : -230.0000, 0 -> 4
c : 816.0000, 0 -> 1
d : 175.0000, 0 -> 3
a : -283.0000, 1 -> 3
b : -873.0000, 1 -> 4
c : -184.0000, 1 -> 4
d : -181.0000, 1 -> 1
a : -381.0000, 2 -> 1
b : 846.0000, 2 -> 7
c : 968.0000, 2 -> 6
d : -63.0000, 2 -> 2
a : -32.0000, 3 -> 6
b : -372.0000, 3 -> 7
c : -773.0000, 3 -> 7
d : 450.0000, 3 -> 1
a : 828.0000, 4 -> 4
b : 739.0000, 4 -> 1
c : -269.0000, 4 -> 6
d : -652.0000, 4 -> 4
a : -286.0000, 5 -> 4
b : 150.0000, 5 -> 5
c : -219.0000, 5 -> 6
d : 982.0000, 5 -> 0
a : -683.0000, 6 -> 0
b : -117.0000, 6 -> 0
c : 987.0000, 6 -> 7
d : 327.0000, 6 -> 6
a : 350.0000, 7 -> 2
b : 707.0000, 7 -> 2
c : -237.0000, 7 -> 7
d : 295.0000, 7 -> 2
a : -767.0000, 0 -> 7
b : -354.0000, 0 -> 2
d : 247.0000, 1 -> 5
c : -829.0000, 1 -> 7
a : 285.0000, 2 -> 0
c : 798.0000, 2 -> 7
a : -840.0000, 3 -> 1
d : -766.0000, 3 -> 5
c : 846.0000, 4 -> 1
d : -366.0000, 4 -> 0
d : -663.0000, 5 -> 5
b : -313.0000, 5 -> 0
c : -846.0000, 6 -> 1
c : 552.0000, 6 -> 5
b : 211.0000, 7 -> 0
c : -41.0000, 7 -> 2
