a : -47.0000, 0 -> 0
b : 528.0000, 0 -> 3
c : -667.0000, 0 -> 1
d : -185.0000, 0 -> 2
a : 58.0000, 1 -> 3
b : 314.0000, 1 -> 3
c : 980.0000, 1 -> 0
d : 94.0000, 1 -> 2
a : -252.0000, 2 -> 0
b : 797.0000, 2 -> 1
c : -576.0000, 2 -> 0
d : 216.0000, 2 -> 2
a : 501.0000, 3 -> 1
b : 60.0000, 3 -> 3
c : -120.0000, 3 -> 0
d : 833.0000, 3 -> 1
b : -171.0000, 0 -> 0
c : -405.0000, 0 -> 2
d : -619.0000, 1 -> 1
b : -750.0000, 1 -> 1
c : 462.0000, 2 -> 1
c : -273.0000, 2 -> 3
c : 163.0000, 3 -> 3
a : -351.0000, 3 -> 2
