a : -879.0000, 0 -> 1
b : 94.0000, 0 -> 0
c : -654.0000, 0 -> 0
d : -206.0000, 0 -> 0
a : -394.0000, 1 -> 2
b : 188.0000, 1 -> 0
c : 623.0000, 1 -> 2
d : 24.0000, 1 -> 3
a : -712.0000, 2 -> 2
b : -739.0000, 2 -> 0
c : -262.0000, 2 -> 2
d : -13.0000, 2 -> 0
a : -798.0000, 3 -> 2
b : 811.0000, 3 -> 1
c : 333.0000, 3 -> 3
d : -467.0000, 3 -> 3
b : -845.0000, 0 -> 1
d : -731.0000, 0 -> 2
b : -730.0000, 1 -> 3
d : -61.0000, 1 -> 0
d : 531.0000, 2 -> 2
c : 312.0000, 2 -> 3
c : -674.0000, 3 -> 2
b : -656.0000, 3 -> 2
