a : 165.0000, 0 -> 4
b : 243.0000, 0 -> 1
a : 338.0000, 1 -> 1
b : 240.0000, 1 -> 6
a : 653.0000, 2 -> 5
b : -673.0000, 2 -> 6
a : -852.0000, 3 -> 2
b : -565.0000, 3 -> 1
a : -994.0000, 4 -> 5
b : 927.0000, 4 -> 0
a : 572.0000, 5 -> 5
b : 738.0000, 5 -> 0
a : 290.0000, 6 -> 4
b : -781.0000, 6 -> 0
a : 316.0000, 7 -> 0
b : 117.0000, 7 -> 3
b : -729.0000, 0 -> 2
a : 957.0000, 1 -> 6
b : 384.0000, 2 -> 7
b : 628.0000, 3 -> 6
a : -337.0000, 4 -> 2
a : 585.0000, 5 -> 3
b : -144.0000, 6 -> 4
a : 641.0000, 7 -> 5
