a : 866.0000, 0 -> 1
b : 108.0000, 0 -> 3
c : 608.0000, 0 -> 1
d : 844.0000, 0 -> 0
a : 899.0000, 1 -> 1
b : 154.0000, 1 -> 3
c : -55.0000, 1 -> 0
d : 639.0000, 1 -> 1
a : -119.0000, 2 -> 1
b : -302.0000, 2 -> 1
c : -327.0000, 2 -> 1
d : 23.0000, 2 -> 0
a : -508.0000, 3 -> 3
b : -67.0000, 3 -> 3
c : -917.0000, 3 -> 1
d : -93.0000, 3 -> 3
d : -761.0000, 0 -> 1
d : 146.0000, 0 -> 3
b : -812.0000, 1 -> 2
c : -770.0000, 1 -> 3
d : -605.0000, 2 -> 1
a : -488.0000, 2 -> 2
c : -303.0000, 3 -> 0
c : 767.0000, 3 -> 3
