a : -520.0000, 0 -> 7
b : -425.0000, 0 -> 6
c : -312.0000, 0 -> 1
d : 955.0000, 0 -> 2
a : -628.0000, 1 -> 0
b : 907.0000, 1 -> 2
c : -126.0000, 1 -> 6
d : 681.0000, 1 -> 4
a : -308.0000, 2 -> 0
b : 835.0000, 2 -> 2
c : -832.0000, 2 -> 5
d : 170.0000, 2 -> 2
a : -641.0000, 3 -> 7
b : -587.0000, 3 -> 7
c : 136.0000, 3 -> 4
d : -805.0000, 3 -> 0
a : -937.0000, 4 -> 5
b : 521.0000, 4 -> 7
c : 106.0000, 4 -> 5
d : -453.0000, 4 -> 1
a : -407.0000, 5 -> 6
b : -302.0000, 5 -> 2
c : 344.0000, 5 -> 2
d : 388.0000, 5 -> 4
a : -45.0000, 6 -> 5
b : 197.0000, 6 -> 2
c : -181.0000, 6 -> 1
d : -871.0000, 6 -> 5
a : 73.0000, 7 -> 3
b : -312.0000, 7 -> 2
c : -229.0000, 7 -> 7
d : -642.0000, 7 -> 6
a : 635.0000, 0 -> 1
d : 487.0000, 0 -> 0
b : -669.0000, 1 -> 6
d : 946.0000, 1 -> 3
d : 568.0000, 2 -> 3
b : 597.0000, 2 -> 3
b : 353.0000, 3 -> 0
a : -724.0000, 3 -> 3
a : 361.0000, 4 -> 0
d : -362.0000, 4 -> 3
b : -985.0000, 5 -> 5
a : 837.0000, 5 -> 0
b : 696.0000, 6 -> 0
d : -19.0000, 6 -> 2
b : -700.0000, 7 -> 3
a : 816.0000, 7 -> 1
