a : -927.0000, 0 -> 5
b : 469.0000, 0 -> 1
a : -683.0000, 1 -> 1
b : -588.0000, 1 -> 4
a : -396.0000, 2 -> 7
b : 576.0000, 2 -> 0
a : 522.0000, 3 -> 0
b : 508.0000, 3 -> 1
a : 488.0000, 4 -> 7
b : 579.0000, 4 -> 2
a : -563.0000, 5 -> 7
b : 712.0000, 5 -> 6
a : 567.0000, 6 -> 7
b : 973.0000, 6 -> 7
a : 135.0000, 7 -> 7
b : 192.0000, 7 -> 7
a : 883.0000, 0 -> 0
b : -703.0000, 1 -> 2
a : 837.0000, 2 -> 2
a : -518.0000, 3 -> 6
b : -222.0000, 4 -> 3
b : -585.0000, 5 -> 7
a : 427.0000, 6 -> 6
b : 59.0000, 7 -> 6
