a : 456.0000, 0 -> 1
b : 189.0000, 0 -> 7
c : 343.0000, 0 -> 2
d : 177.0000, 0 -> 3
a : 868.0000, 1 -> 7
b : 948.0000, 1 -> 2
c : 585.0000, 1 -> 7
d : 276.0000, 1 -> 1
a : -371.0000, 2 -> 0
b : 656.0000, 2 -> 5
c : 535.0000, 2 -> 0
d : -654.0000, 2 -> 1
a : 457.0000, 3 -> 1
b : -376.0000, 3 -> 4
c : 351.0000, 3 -> 3
d : 704.0000, 3 -> 6
a : 695.0000, 4 -> 5
b : 768.0000, 4 -> 0
c : -260.0000, 4 -> 5
d : -967.0000, 4 -> 7
a : -31.0000, 5 -> 3
b : -302.0000, 5 -> 6
c : 172.0000, 5 -> 4
d : -52.0000, 5 -> 6
a : -767.0000, 6 -> 2
b : 47.0000, 6 -> 3
c : -456.0000, 6 -> 0
d : -891.0000, 6 -> 6
a : -526.0000, 7 -> 0
b : -250.0000, 7 -> 5
c : -369.0000, 7 -> 3
d : -248.0000, 7 -> 1
d : 256.0000, 0 -> 2
c : 479.0000, 0 -> 3
d : -891.0000, 1 -> 2
b : 358.0000, 1 -> 5
d : 929.0000, 2 -> 2
c : 417.0000, 2 -> 6
d : 138.0000, 3 -> 1
d : 671.0000, 3 -> 3
a : -59.0000, 4 -> 6
a : 70.0000, 4 -> 3
b : -441.0000, 5 -> 7
b : 645.0000, 5 -> 4
a : -989.0000, 6 -> 4
b : -243.0000, 6 -> 0
d : 529.0000, 7 -> 7
b : 355.0000, 7 -> 0
