a : -100.0000, 0 -> 1
b : 490.0000, 0 -> 6
a : 888.0000, 1 -> 3
b : -746.0000, 1 -> 0
a : 33.0000, 2 -> 1
b : 84.0000, 2 -> 4
a : -469.0000, 3 -> 1
b : 696.0000, 3 -> 6
a : -431.0000, 4 -> 3
b : 750.0000, 4 -> 7
a : 582.0000, 5 -> 3
b : 553.0000, 5 -> 6
a : 533.0000, 6 -> 3
b : 70.0000, 6 -> 3
a : 458.0000, 7 -> 4
b : -704.0000, 7 -> 2
b : -982.0000, 0 -> 3
a : -595.0000, 1 -> 0
b : -251.0000, 2 -> 7
a : -244.0000, 3 -> 3
b : 347.0000, 4 -> 2
b : 477.0000, 5 -> 5
a : -916.0000, 6 -> 4
a : 329.0000, 7 -> 5
