a : 240.0000, 0 -> 2
b : -853.0000, 0 -> 4
c : -664.0000, 0 -> 7
d : -153.0000, 0 -> 4
a : -74.0000, 1 -> 0
b : -126.0000, 1 -> 2
c : 647.0000, 1 -> 2
d : 874.0000, 1 -> 0
a : -506.0000, 2 -> 7
b : 204.0000, 2 -> 1
c : 778.0000, 2 -> 4
d : 469.0000, 2 -> 6
a : 459.0000, 3 -> 2
b : -141.0000, 3 -> 4
c : -381.0000, 3 -> 6
d : -891.0000, 3 -> 5
a : -449.0000, 4 -> 6
b : 764.0000, 4 -> 3
c : 427.0000, 4 -> 7
d : 542.0000, 4 -> 3
a : 735.0000, 5 -> 5
b : -465.0000, 5 -> 1
c : 861.0000, 5 -> 1
d : -357.0000, 5 -> 0
a : -24.0000, 6 -> 2
b : 996.0000, 6 -> 3
c : 223.0000, 6 -> 0
d : 107.0000, 6 -> 1
a : -524.0000, 7 -> 5
b : 861.0000, 7 -> 4
c : -814.0000, 7 -> 4
d : 721.0000, 7 -> 3
b : -299.0000, 0 -> 0
c : 11.0000, 0 -> 4
a : 497.0000, 1 -> 7
c : 787.0000, 1 -> 0
b : 191.0000, 2 -> 5
c : 619.0000, 2 -> 1
a : 263.0000, 3 -> 6
a : -54.0000, 3 -> 3
c : 634.0000, 4 -> 5
a : 218.0000, 4 -> 4
a : 254.0000, 5 -> 1
b : -778.0000, 5 -> 3
a : 103.0000, 6 -> 7
a : -24.0000, 6 -> 0
b : -101.0000, 7 -> 5
b : -710.0000, 7 -> 2
