a : -524.0000, 0 -> 0
b : -691.0000, 0 -> 2
c : 425.0000, 0 -> 1
d : -315.0000, 0 -> 1
a : 690.0000, 1 -> 0
b : 46.0000, 1 -> 3
c : -589.0000, 1 -> 2
d : 742.0000, 1 -> 1
a : -478.0000, 2 -> 0
b : -100.0000, 2 -> 0
c : -11.0000, 2 -> 3
d : 85.0000, 2 -> 1
a : -319.0000, 3 -> 3
b : -961.0000, 3 -> 2
c : 439.0000, 3 -> 0
d : 983.0000, 3 -> 2
a : -533.0000, 0 -> 2
a : -815.0000, 0 -> 3
b : -299.0000, 1 -> 0
d : 802.0000, 1 -> 2
a : 136.0000, 2 -> 2
b : -661.0000, 2 -> 1
d : -182.0000, 3 -> 1
b : 173.0000, 3 -> 0
