a : 645.0000, 0 -> 1
b : -677.0000, 0 -> 7
a : 612.0000, 1 -> 4
b : -383.0000, 1 -> 5
a : -261.0000, 2 -> 6
b : 782.0000, 2 -> 4
a : -15.0000, 3 -> 3
b : 768.0000, 3 -> 3
a : 673.0000, 4 -> 3
b : 595.0000, 4 -> 2
a : -862.0000, 5 -> 0
b : -890.0000, 5 -> 7
a : -346.0000, 6 -> 6
b : 906.0000, 6 -> 1
a : -427.0000, 7 -> 5
b : -654.0000, 7 -> 4
b : 843.0000, 0 -> 0
b : 653.0000, 1 -> 4
b : -905.0000, 2 -> 1
b : -324.0000, 3 -> 7
a : 170.0000, 4 -> 1
b : 578.0000, 5 -> 5
b : 960.0000, 6 -> 4
a : -514.0000, 7 -> 3
