a : -45.0000, 0 -> 6
b : 620.0000, 0 -> 1
a : 775.0000, 1 -> 1
b : -108.0000, 1 -> 5
a : -760.0000, 2 -> 1
b : -87.0000, 2 -> 2
a : -767.0000, 3 -> 5
b : -954.0000, 3 -> 5
a : -273.0000, 4 -> 0
b : -667.0000, 4 -> 0
a : -925.0000, 5 -> 4
b : -835.0000, 5 -> 6
a : -458.0000, 6 -> 7
b : 902.0000, 6 -> 6
a : -880.0000, 7 -> 6
b : -709.0000, 7 -> 4
a : -561.0000, 0 -> 2
b : -751.0000, 1 -> 3
a : -116.0000, 2 -> 6
a : 196.0000, 3 -> 7
a : 241.0000, 4 -> 3
b : 662.0000, 5 -> 5
b : 492.0000, 6 -> 5
a : -226.0000, 7 -> 0
