a : -69.0000, 0 -> 3
b : 783.0000, 0 -> 3
a : 114.0000, 1 -> 7
b : 281.0000, 1 -> 6
a : 553.0000, 2 -> 6
b : -918.0000, 2 -> 5
a : 382.0000, 3 -> 4
b : 473.0000, 3 -> 7
a : 33.0000, 4 -> 7
b : 678.0000, 4 -> 6
a : -355.0000, 5 -> 0
b : -558.0000, 5 -> 6
a : 567.0000, 6 -> 5
b : 145.0000, 6 -> 5
a : -697.0000, 7 -> 2
b : 179.0000, 7 -> 7
a : 489.0000, 0 -> 7
b : 372.0000, 1 -> 3
a : 85.0000, 2 -> 4
b : 111.0000, 3 -> 3
a : 743.0000, 4 -> 1
a : 625.0000, 5 -> 5
a : -455.0000, 6 -> 3
a : 113.0000, 7 -> 4
