a : 174.0000, 0 -> 2
b : -899.0000, 0 -> 1
c : 579.0000, 0 -> 1
d : -869.0000, 0 -> 0
a : 787.0000, 1 -> 1
b : -594.0000, 1 -> 1
c : -251.0000, 1 -> 1
d : -840.0000, 1 -> 2
a : -568.0000, 2 -> 1
b : -823.0000, 2 -> 1
c : -78.0000, 2 -> 1
d : -416.0000, 2 -> 1
a : 372.0000, 3 -> 2
b : -72.0000, 3 -> 1
c : -189.0000, 3 -> 3
d : 771.0000, 3 -> 1
c : 442.0000, 0 -> 2
d : -461.0000, 0 -> 3
c : 947.0000, 1 -> 3
d : 859.0000, 1 -> 0
d : 387.0000, 2 -> 2
c : -120.0000, 2 -> 3
d : -65.0000, 3 -> 0
c : 876.0000, 3 -> 1
