a : 454.0000, 0 -> 1
b : 924.0000, 0 -> 3
a : -326.0000, 1 -> 4
b : -376.0000, 1 -> 5
a : 377.0000, 2 -> 1
b : 423.0000, 2 -> 1
a : 814.0000, 3 -> 0
b : 119.0000, 3 -> 0
a : -209.0000, 4 -> 7
b : -283.0000, 4 -> 2
a : 779.0000, 5 -> 7
b : 373.0000, 5 -> 5
a : -487.0000, 6 -> 2
b : -408.0000, 6 -> 6
a : -11.0000, 7 -> 7
b : -947.0000, 7 -> 6
b : 397.0000, 0 -> 1
a : -365.0000, 1 -> 7
b : 994.0000, 2 -> 0
b : 761.0000, 3 -> 5
b : 2.0000, 4 -> 4
b : 487.0000, 5 -> 1
a : 255.0000, 6 -> 3
b : 202.0000, 7 -> 2
