a : -25.0000, 0 -> 2
b : 864.0000, 0 -> 2
c : -673.0000, 0 -> 0
d : 775.0000, 0 -> 3
a : -177.0000, 1 -> 3
b : 244.0000, 1 -> 0
c : -716.0000, 1 -> 3
d : -225.0000, 1 -> 3
a : 155.0000, 2 -> 3
b : 720.0000, 2 -> 2
c : -994.0000, 2 -> 2
d : -202.0000, 2 -> 3
a : -484.0000, 3 -> 1
b : 755.0000, 3 -> 0
c : 987.0000, 3 -> 3
d : 882.0000, 3 -> 2
b : -949.0000, 0 -> 3
c : -783.0000, 0 -> 3
c : 257.0000, 1 -> 0
a : 638.0000, 1 -> 2
d : 963.0000, 2 -> 1
d : -316.0000, 2 -> 2
d : 16.0000, 3 -> 3
c : 463.0000, 3 -> 2
