a : 465.0000, 0 -> 2
b : 818.0000, 0 -> 3
c : 759.0000, 0 -> 1
d : 299.0000, 0 -> 0
a : -550.0000, 1 -> 2
b : 64.0000, 1 -> 2
c : 30.0000, 1 -> 3
d : -728.0000, 1 -> 0
a : -837.0000, 2 -> 1
b : -813.0000, 2 -> 1
c : 320.0000, 2 -> 0
d : 385.0000, 2 -> 3
a : -887.0000, 3 -> 2
b : 448.0000, 3 -> 2
c : -376.0000, 3 -> 0
d : -80.0000, 3 -> 3
b : 651.0000, 0 -> 0
d : 53.0000, 0 -> 2
d : 238.0000, 1 -> 3
a : 0.0000, 1 -> 0
c : -246.0000, 2 -> 1
c : -788.0000, 2 -> 2
a : -394.0000, 3 -> 1
d : 939.0000, 3 -> 2
