a : 913.0000, 0 -> 1
b : 83.0000, 0 -> 3
c : 526.0000, 0 -> 1
d : 790.0000, 0 -> 1
a : 339.0000, 1 -> 0
b : -99.0000, 1 -> 3
c : -936.0000, 1 -> 2
d : -457.0000, 1 -> 2
a : -619.0000, 2 -> 3
b : 571.0000, 2 -> 0
c : 649.0000, 2 -> 2
d : 751.0000, 2 -> 2
a : 963.0000, 3 -> 2
b : 924.0000, 3 -> 1
c : -924.0000, 3 -> 0
d : -936.0000, 3 -> 1
a : 307.0000, 0 -> 0
d : 227.0000, 0 -> 2
c : 729.0000, 1 -> 1
a : 174.0000, 1 -> 1
a : -376.0000, 2 -> 2
b : 831.0000, 2 -> 3
a : -843.0000, 3 -> 0
c : -536.0000, 3 -> 2
