a : -895.0000, 0 -> 1
b : 715.0000, 0 -> 4
c : -18.0000, 0 -> 7
d : 441.0000, 0 -> 0
a : 146.0000, 1 -> 0
b : -681.0000, 1 -> 7
c : -163.0000, 1 -> 1
d : 26.0000, 1 -> 7
a : -753.0000, 2 -> 1
b : 318.0000, 2 -> 5
c : 877.0000, 2 -> 7
d : -928.0000, 2 -> 6
a : 158.0000, 3 -> 3
b : 167.0000, 3 -> 5
c : 195.0000, 3 -> 2
d : -213.0000, 3 -> 6
a : 326.0000, 4 -> 6
b : -229.0000, 4 -> 2
c : 951.0000, 4 -> 3
d : 886.0000, 4 -> 7
a : -450.0000, 5 -> 6
b : 291.0000, 5 -> 5
c : 943.0000, 5 -> 6
d : -779.0000, 5 -> 0
a : -14.0000, 6 -> 0
b : 384.0000, 6 -> 6
c : -764.0000, 6 -> 6
d : 240.0000, 6 -> 6
a : 944.0000, 7 -> 2
b : 951.0000, 7 -> 3
c : 231.0000, 7 -> 6
d : 106.0000, 7 -> 6
a : -399.0000, 0 -> 2
b : -79.0000, 0 -> 5
b : 692.0000, 1 -> 3
a : -422.0000, 1 -> 4
c : -815.0000, 2 -> 0
c : -585.0000, 2 -> 3
a : 8.0000, 3 -> 0
c : 771.0000, 3 -> 6
a : -191.0000, 4 -> 2
c : 260.0000, 4 -> 2
b : -962.0000, 5 -> 1
d : 375.0000, 5 -> 1
d : 923.0000, 6 -> 2
a : -806.0000, 6 -> 2
a : 113.0000, 7 -> 5
d : -809.0000, 7 -> 4
