a : -945.0000, 0 -> 1
b : 872.0000, 0 -> 7
c : 318.0000, 0 -> 2
d : 903.0000, 0 -> 5
a : 327.0000, 1 -> 7
b : 771.0000, 1 -> 7
c : -581.0000, 1 -> 2
d : -726.0000, 1 -> 1
a : 752.0000, 2 -> 5
b : 732.0000, 2 -> 3
c : -111.0000, 2 -> 3
d : -689.0000, 2 -> 5
a : -623.0000, 3 -> 2
b : -383.0000, 3 -> 0
c : -285.0000, 3 -> 3
d : -1000.0000, 3 -> 5
a : 272.0000, 4 -> 4
b : 796.0000, 4 -> 5
c : -440.0000, 4 -> 5
d : 3.0000, 4 -> 4
a : 334.0000, 5 -> 4
b : -747.0000, 5 -> 3
c : 246.0000, 5 -> 7
d : -356.0000, 5 -> 4
a : -44.0000, 6 -> 4
b : -104.0000, 6 -> 5
c : -583.0000, 6 -> 1
d : 659.0000, 6 -> 1
a : -844.0000, 7 -> 7
b : 331.0000, 7 -> 4
c : -595.0000, 7 -> 5
d : -998.0000, 7 -> 5
b : 891.0000, 0 -> 4
d : -55.0000, 0 -> 1
c : -351.0000, 1 -> 4
d : -215.0000, 1 -> 5
d : -885.0000, 2 -> 1
c : 41.0000, 2 -> 1
a : -696.0000, 3 -> 4
c : -743.0000, 3 -> 1
a : -560.0000, 4 -> 1
a : 636.0000, 4 -> 6
b : 7.0000, 5 -> 4
c : 297.0000, 5 -> 4
a : 912.0000, 6 -> 6
a : 667.0000, 6 -> 2
d : -761.0000, 7 -> 1
a : -196.0000, 7 -> 2
