a : -584.0000, 0 -> 4
b : -878.0000, 0 -> 2
a : 41.0000, 1 -> 4
b : 77.0000, 1 -> 3
a : -185.0000, 2 -> 3
b : -327.0000, 2 -> 7
a : 626.0000, 3 -> 5
b : -732.0000, 3 -> 0
a : -530.0000, 4 -> 3
b : -781.0000, 4 -> 4
a : -967.0000, 5 -> 6
b : 763.0000, 5 -> 4
a : 398.0000, 6 -> 7
b : 848.0000, 6 -> 4
a : -552.0000, 7 -> 6
b : 483.0000, 7 -> 7
b : 270.0000, 0 -> 0
b : -984.0000, 1 -> 6
b : -304.0000, 2 -> 5
a : -214.0000, 3 -> 4
a : 907.0000, 4 -> 1
b : -153.0000, 5 -> 2
a : -412.0000, 6 -> 4
b : -870.0000, 7 -> 3
