a : -953.0000, 0 -> 2
b : 29.0000, 0 -> 6
a : 419.0000, 1 -> 7
b : 616.0000, 1 -> 3
a : 856.0000, 2 -> 0
b : 778.0000, 2 -> 7
a : 30.0000, 3 -> 2
b : 94.0000, 3 -> 2
a : 198.0000, 4 -> 4
b : 750.0000, 4 -> 6
a : 492.0000, 5 -> 0
b : 762.0000, 5 -> 0
a : 872.0000, 6 -> 2
b : 468.0000, 6 -> 3
a : 566.0000, 7 -> 5
b : -616.0000, 7 -> 6
a : 339.0000, 0 -> 0
a : 848.0000, 1 -> 3
a : -166.0000, 2 -> 3
b : 74.0000, 3 -> 6
a : 831.0000, 4 -> 7
b : -104.0000, 5 -> 6
b : 471.0000, 6 -> 2
b : -29.0000, 7 -> 4
b : 210.0000, 7 -> 1
