a : -591.0000, 0 -> 2
b : -123.0000, 0 -> 1
c : 866.0000, 0 -> 7
d : -331.0000, 0 -> 7
a : 907.0000, 1 -> 6
b : 240.0000, 1 -> 2
c : 931.0000, 1 -> 4
d : 475.0000, 1 -> 6
a : 359.0000, 2 -> 1
b : 721.0000, 2 -> 1
c : 453.0000, 2 -> 7
d : -681.0000, 2 -> 0
a : 517.0000, 3 -> 2
b : 264.0000, 3 -> 5
c : 875.0000, 3 -> 2
d : -819.0000, 3 -> 1
a : -137.0000, 4 -> 2
b : 722.0000, 4 -> 0
c : 881.0000, 4 -> 7
d : 275.0000, 4 -> 4
a : 694.0000, 5 -> 4
b : 380.0000, 5 -> 4
c : -185.0000, 5 -> 2
d : 581.0000, 5 -> 5
a : -584.0000, 6 -> 3
b : 603.0000, 6 -> 7
c : -796.0000, 6 -> 7
d : 56.0000, 6 -> 3
a : -238.0000, 7 -> 0
b : 152.0000, 7 -> 6
c : -11.0000, 7 -> 3
d : 191.0000, 7 -> 6
a : -797.0000, 0 -> 4
d : 576.0000, 0 -> 3
b : -926.0000, 1 -> 1
c : 964.0000, 1 -> 7
c : 790.0000, 2 -> 4
a : -668.0000, 2 -> 5
c : 732.0000, 3 -> 0
c : -188.0000, 3 -> 5
c : 106.0000, 4 -> 1
b : -218.0000, 4 -> 5
c : -945.0000, 5 -> 5
c : -202.0000, 5 -> 7
d : 615.0000, 6 -> 5
d : -92.0000, 6 -> 6
c : 729.0000, 7 -> 6
a : -360.0000, 7 -> 7
