a : 618.0000, 0 -> 7
b : 262.0000, 0 -> 2
c : 846.0000, 0 -> 2
d : 809.0000, 0 -> 5
a : 22.0000, 1 -> 5
b : 451.0000, 1 -> 1
c : -245.0000, 1 -> 3
d : -410.0000, 1 -> 3
a : -567.0000, 2 -> 0
b : 883.0000, 2 -> 2
c : 685.0000, 2 -> 3
d : -55.0000, 2 -> 1
a : -210.0000, 3 -> 7
b : 300.0000, 3 -> 4
c : 818.0000, 3 -> 1
d : 776.0000, 3 -> 6
a : -358.0000, 4 -> 3
b : 572.0000, 4 -> 5
c : 788.0000, 4 -> 6
d : 127.0000, 4 -> 0
a : -849.0000, 5 -> 3
b : -258.0000, 5 -> 3
c : 973.0000, 5 -> 3
d : 472.0000, 5 -> 3
a : -645.0000, 6 -> 2
b : -118.0000, 6 -> 6
c : -598.0000, 6 -> 5
d : 389.0000, 6 -> 5
a : -513.0000, 7 -> 4
b : 552.0000, 7 -> 5
c : -555.0000, 7 -> 5
d : 631.0000, 7 -> 4
b : -765.0000, 0 -> 1
c : -242.0000, 0 -> 3
b : -84.0000, 1 -> 4
d : -557.0000, 1 -> 4
a : -187.0000, 2 -> 2
d : 152.0000, 2 -> 5
a : 853.0000, 3 -> 3
a : -248.0000, 3 -> 6
c : 381.0000, 4 -> 3
c : 681.0000, 4 -> 5
d : 517.0000, 5 -> 2
c : -44.0000, 5 -> 1
a : 641.0000, 6 -> 5
d : -242.0000, 6 -> 4
b : 831.0000, 7 -> 6
d : 634.0000, 7 -> 1
