a : 719.0000, 0 -> 6
b : 17.0000, 0 -> 6
a : -978.0000, 1 -> 4
b : -355.0000, 1 -> 4
a : 35.0000, 2 -> 7
b : -434.0000, 2 -> 3
a : -577.0000, 3 -> 5
b : 870.0000, 3 -> 7
a : -189.0000, 4 -> 7
b : -934.0000, 4 -> 6
a : -394.0000, 5 -> 2
b : 292.0000, 5 -> 4
a : -103.0000, 6 -> 3
b : -903.0000, 6 -> 4
a : -704.0000, 7 -> 6
b : 790.0000, 7 -> 0
b : 547.0000, 0 -> 7
a : 380.0000, 1 -> 1
a : 374.0000, 2 -> 4
b : 199.0000, 3 -> 1
b : -554.0000, 4 -> 3
a : -210.0000, 5 -> 4
b : -604.0000, 6 -> 1
b : 28.0000, 7 -> 4
