a : -131.0000, 0 -> 1
b : 523.0000, 0 -> 6
c : 825.0000, 0 -> 2
d : 944.0000, 0 -> 3
a : -184.0000, 1 -> 5
b : -317.0000, 1 -> 1
c : 152.0000, 1 -> 7
d : 558.0000, 1 -> 2
a : 999.0000, 2 -> 0
b : 430.0000, 2 -> 5
c : -310.0000, 2 -> 1
d : -552.0000, 2 -> 7
a : 697.0000, 3 -> 7
b : 221.0000, 3 -> 5
c : -840.0000, 3 -> 5
d : -640.0000, 3 -> 4
a : -995.0000, 4 -> 6
b : -72.0000, 4 -> 3
c : -988.0000, 4 -> 1
d : 920.0000, 4 -> 7
a : 180.0000, 5 -> 7
b : -842.0000, 5 -> 5
c : 704.0000, 5 -> 2
d : -754.0000, 5 -> 0
a : 784.0000, 6 -> 0
b : 44.0000, 6 -> 1
c : -884.0000, 6 -> 5
d : 540.0000, 6 -> 5
a : -699.0000, 7 -> 3
b : 535.0000, 7 -> 5
c : 228.0000, 7 -> 3
d : -864.0000, 7 -> 7
d : 260.0000, 0 -> 6
a : -449.0000, 0 -> 0
d : -198.0000, 1 -> 0
c : 236.0000, 1 -> 0
b : -920.0000, 2 -> 0
b : 17.0000, 2 -> 2
c : -700.0000, 3 -> 6
d : 942.0000, 3 -> 2
a : -528.0000, 4 -> 5
b : -86.0000, 4 -> 0
d : -169.0000, 5 -> 6
b : -881.0000, 5 -> 0
d : -326.0000, 6 -> 3
a : 248.0000, 6 -> 4
c : -182.0000, 7 -> 2
a : -441.0000, 7 -> 6
