a : 577.0000, 0 -> 7
b : -77.0000, 0 -> 7
c : -460.0000, 0 -> 5
d : 492.0000, 0 -> 4
a : 226.0000, 1 -> 6
b : 833.0000, 1 -> 4
c : -680.0000, 1 -> 5
d : -76.0000, 1 -> 6
a : 115.0000, 2 -> 7
b : 566.0000, 2 -> 4
c : 384.0000, 2 -> 0
d : 826.0000, 2 -> 0
a : 679.0000, 3 -> 4
b : 47.0000, 3 -> 1
c : -547.0000, 3 -> 2
d : -59.0000, 3 -> 3
a : 18.0000, 4 -> 2
b : 534.0000, 4 -> 7
c : 435.0000, 4 -> 0
d : -747.0000, 4 -> 1
a : -204.0000, 5 -> 7
b : 364.0000, 5 -> 7
c : 436.0000, 5 -> 6
d : -565.0000, 5 -> 5
a : -528.0000, 6 -> 2
b : -459.0000, 6 -> 0
c : -449.0000, 6 -> 5
d : 715.0000, 6 -> 6
a : 483.0000, 7 -> 7
b : -36.0000, 7 -> 1
c : 333.0000, 7 -> 1
d : -504.0000, 7 -> 7
c : 269.0000, 0 -> 0
c : 629.0000, 0 -> 7
c : -7.0000, 1 -> 7
a : -87.0000, 1 -> 3
d : 38.0000, 2 -> 5
a : -789.0000, 2 -> 2
c : -836.0000, 3 -> 0
a : -869.0000, 3 -> 5
a : 930.0000, 4 -> 7
b : 560.0000, 4 -> 0
a : 827.0000, 5 -> 1
b : -169.0000, 5 -> 1
d : -366.0000, 6 -> 7
d : 288.0000, 6 -> 1
c : -520.0000, 7 -> 2
c : -865.0000, 7 -> 7
