a : 652.0000, 0 -> 6
b : -33.0000, 0 -> 2
c : -550.0000, 0 -> 3
d : -89.0000, 0 -> 2
a : 658.0000, 1 -> 2
b : -238.0000, 1 -> 6
c : 646.0000, 1 -> 5
d : 801.0000, 1 -> 5
a : 421.0000, 2 -> 4
b : -374.0000, 2 -> 1
c : 492.0000, 2 -> 2
d : 44.0000, 2 -> 0
a : 339.0000, 3 -> 5
b : 817.0000, 3 -> 3
c : -242.0000, 3 -> 2
d : 960.0000, 3 -> 6
a : -359.0000, 4 -> 0
b : 316.0000, 4 -> 2
c : 235.0000, 4 -> 4
d : -208.0000, 4 -> 2
a : 243.0000, 5 -> 7
b : 189.0000, 5 -> 2
c : 609.0000, 5 -> 4
d : -433.0000, 5 -> 5
a : -281.0000, 6 -> 1
b : -242.0000, 6 -> 2
c : -566.0000, 6 -> 5
d : -200.0000, 6 -> 4
a : 135.0000, 7 -> 7
b : 616.0000, 7 -> 4
c : 183.0000, 7 -> 6
d : -950.0000, 7 -> 7
a : -257.0000, 0 -> 0
c : 433.0000, 0 -> 7
a : 942.0000, 1 -> 0
c : -102.0000, 1 -> 6
d : -400.0000, 2 -> 7
a : 66.0000, 2 -> 0
c : 331.0000, 3 -> 3
b : 241.0000, 3 -> 1
c : -484.0000, 4 -> 6
b : 652.0000, 4 -> 1
d : -210.0000, 5 -> 1
c : -483.0000, 5 -> 3
b : -301.0000, 6 -> 4
b : 351.0000, 6 -> 5
b : -176.0000, 7 -> 5
c : 703.0000, 7 -> 7
