a : 505.0000, 0 -> 3
b : 958.0000, 0 -> 3
c : -295.0000, 0 -> 3
d : -814.0000, 0 -> 0
a : -365.0000, 1 -> 2
b : 376.0000, 1 -> 1
c : -194.0000, 1 -> 0
d : 923.0000, 1 -> 1
a : -190.0000, 2 -> 3
b : -50.0000, 2 -> 0
c : -431.0000, 2 -> 0
d : -963.0000, 2 -> 0
a : 908.0000, 3 -> 0
b : -787.0000, 3 -> 2
c : -182.0000, 3 -> 1
d : -722.0000, 3 -> 1
d : 685.0000, 0 -> 2
a : 570.0000, 0 -> 1
d : 785.0000, 1 -> 3
a : 550.0000, 1 -> 3
d : 218.0000, 2 -> 2
d : -979.0000, 2 -> 3
d : 799.0000, 3 -> 3
d : -388.0000, 3 -> 0
