a : -617.0000, 0 -> 3
b : 929.0000, 0 -> 2
c : 824.0000, 0 -> 3
d : 643.0000, 0 -> 3
a : 461.0000, 1 -> 3
b : -635.0000, 1 -> 1
c : -581.0000, 1 -> 3
d : -841.0000, 1 -> 1
a : -185.0000, 2 -> 3
b : -884.0000, 2 -> 2
c : 996.0000, 2 -> 0
d : -568.0000, 2 -> 1
a : 978.0000, 3 -> 1
b : 411.0000, 3 -> 0
c : 262.0000, 3 -> 3
d : -453.0000, 3 -> 2
b : 176.0000, 0 -> 1
d : -28.0000, 0 -> 1
d : 639.0000, 1 -> 2
b : -836.0000, 1 -> 3
b : 473.0000, 2 -> 0
c : -349.0000, 2 -> 1
a : -767.0000, 3 -> 2
c : -202.0000, 3 -> 2
