a : 333.0000, 0 -> 4
b : 521.0000, 0 -> 5
a : 521.0000, 1 -> 2
b : 787.0000, 1 -> 1
a : 241.0000, 2 -> 5
b : -295.0000, 2 -> 0
a : 312.0000, 3 -> 5
b : 598.0000, 3 -> 7
a : -364.0000, 4 -> 2
b : 237.0000, 4 -> 0
a : -611.0000, 5 -> 5
b : -335.0000, 5 -> 1
a : -943.0000, 6 -> 3
b : 76.0000, 6 -> 2
a : 266.0000, 7 -> 0
b : -505.0000, 7 -> 1
b : -647.0000, 0 -> 1
b : -172.0000, 1 -> 7
a : 659.0000, 2 -> 0
a : -514.0000, 3 -> 6
b : 662.0000, 4 -> 1
b : 889.0000, 5 -> 6
a : 84.0000, 6 -> 1
a : 429.0000, 7 -> 7
