a : 643.0000, 0 -> 1
b : -175.0000, 0 -> 7
a : -448.0000, 1 -> 0
b : 771.0000, 1 -> 7
a : -445.0000, 2 -> 6
b : -620.0000, 2 -> 4
a : -254.0000, 3 -> 3
b : -599.0000, 3 -> 2
a : 555.0000, 4 -> 0
b : 543.0000, 4 -> 2
a : -535.0000, 5 -> 2
b : -126.0000, 5 -> 5
a : -63.0000, 6 -> 4
b : 961.0000, 6 -> 2
a : 921.0000, 7 -> 0
b : -144.0000, 7 -> 5
b : -81.0000, 0 -> 3
b : -914.0000, 1 -> 1
a : 338.0000, 2 -> 7
a : 810.0000, 3 -> 2
b : -596.0000, 4 -> 3
a : 529.0000, 5 -> 3
a : 182.0000, 6 -> 1
b : 22.0000, 7 -> 1
