a : 389.0000, 0 -> 3
b : 510.0000, 0 -> 0
c : 817.0000, 0 -> 3
d : -986.0000, 0 -> 3
a : -876.0000, 1 -> 3
b : 81.0000, 1 -> 3
c : 165.0000, 1 -> 2
d : 153.0000, 1 -> 2
a : 514.0000, 2 -> 2
b : 342.0000, 2 -> 1
c : -521.0000, 2 -> 3
d : 806.0000, 2 -> 2
a : 928.0000, 3 -> 2
b : -746.0000, 3 -> 2
c : -42.0000, 3 -> 0
d : 420.0000, 3 -> 1
c : -703.0000, 0 -> 2
a : -399.0000, 0 -> 1
a : 209.0000, 1 -> 2
b : -570.0000, 1 -> 2
b : -429.0000, 2 -> 3
a : -747.0000, 2 -> 1
d : -562.0000, 3 -> 2
b : 3.0000, 3 -> 0
