a : 931.0000, 0 -> 1
b : -885.0000, 0 -> 3
c : -688.0000, 0 -> 1
d : -586.0000, 0 -> 1
a : 433.0000, 1 -> 0
b : -657.0000, 1 -> 3
c : 685.0000, 1 -> 3
d : -145.0000, 1 -> 3
a : 164.0000, 2 -> 3
b : -937.0000, 2 -> 0
c : -681.0000, 2 -> 3
d : -485.0000, 2 -> 0
a : 55.0000, 3 -> 3
b : 7.0000, 3 -> 0
c : -485.0000, 3 -> 3
d : 588.0000, 3 -> 1
a : 362.0000, 0 -> 2
c : -73.0000, 0 -> 3
d : -810.0000, 1 -> 2
b : -918.0000, 1 -> 0
a : 409.0000, 2 -> 1
b : -807.0000, 2 -> 3
a : -448.0000, 3 -> 2
d : -774.0000, 3 -> 3
