a : 396.0000, 0 -> 6
b : -507.0000, 0 -> 5
c : 748.0000, 0 -> 2
d : -257.0000, 0 -> 1
a : 993.0000, 1 -> 6
b : 727.0000, 1 -> 3
c : -918.0000, 1 -> 2
d : -718.0000, 1 -> 1
a : 250.0000, 2 -> 2
b : -757.0000, 2 -> 0
c : -355.0000, 2 -> 5
d : 207.0000, 2 -> 2
a : 268.0000, 3 -> 4
b : 929.0000, 3 -> 0
c : -181.0000, 3 -> 4
d : 633.0000, 3 -> 7
a : -339.0000, 4 -> 1
b : 862.0000, 4 -> 4
c : 516.0000, 4 -> 0
d : 557.0000, 4 -> 7
a : -787.0000, 5 -> 6
b : 702.0000, 5 -> 6
c : -200.0000, 5 -> 1
d : -696.0000, 5 -> 3
a : 861.0000, 6 -> 6
b : -362.0000, 6 -> 0
c : 902.0000, 6 -> 4
d : -318.0000, 6 -> 7
a : 615.0000, 7 -> 0
b : -395.0000, 7 -> 0
c : 961.0000, 7 -> 5
d : -351.0000, 7 -> 6
c : -172.0000, 0 -> 4
c : 308.0000, 0 -> 3
a : -415.0000, 1 -> 3
c : -755.0000, 1 -> 7
b : -859.0000, 2 -> 4
b : -692.0000, 2 -> 6
a : -714.0000, 3 -> 2
c : 59.0000, 3 -> 1
b : 320.0000, 4 -> 2
d : -273.0000, 4 -> 2
a : 394.0000, 5 -> 2
b : -678.0000, 5 -> 7
c : -79.0000, 6 -> 6
b : 176.0000, 6 -> 7
a : 604.0000, 7 -> 4
d : -371.0000, 7 -> 7
