a : -301.0000, 0 -> 2
b : 534.0000, 0 -> 0
c : 522.0000, 0 -> 2
d : 365.0000, 0 -> 1
a : 975.0000, 1 -> 0
b : 801.0000, 1 -> 1
c : 947.0000, 1 -> 1
d : 80.0000, 1 -> 3
a : -1000.0000, 2 -> 3
b : -657.0000, 2 -> 2
c : -557.0000, 2 -> 3
d : 643.0000, 2 -> 3
a : 239.0000, 3 -> 2
b : -542.0000, 3 -> 2
c : -684.0000, 3 -> 1
d : -416.0000, 3 -> 1
d : 50.0000, 0 -> 0
d : 148.0000, 0 -> 2
b : 573.0000, 1 -> 3
a : -936.0000, 1 -> 1
d : 321.0000, 2 -> 1
c : 816.0000, 2 -> 1
b : -755.0000, 3 -> 1
a : -310.0000, 3 -> 0
