a : 40.0000, 0 -> 1
b : -18.0000, 0 -> 5
c : 800.0000, 0 -> 2
d : 330.0000, 0 -> 5
a : -92.0000, 1 -> 3
b : -283.0000, 1 -> 4
c : -993.0000, 1 -> 0
d : -748.0000, 1 -> 0
a : 732.0000, 2 -> 0
b : -356.0000, 2 -> 5
c : -451.0000, 2 -> 2
d : -54.0000, 2 -> 3
a : -990.0000, 3 -> 1
b : 960.0000, 3 -> 4
c : -20.0000, 3 -> 1
d : -288.0000, 3 -> 1
a : -423.0000, 4 -> 2
b : -610.0000, 4 -> 3
c : 259.0000, 4 -> 4
d : 824.0000, 4 -> 0
a : -908.0000, 5 -> 5
b : -968.0000, 5 -> 1
c : 21.0000, 5 -> 7
d : -802.0000, 5 -> 2
a : -341.0000, 6 -> 7
b : -26.0000, 6 -> 4
c : -363.0000, 6 -> 3
d : 640.0000, 6 -> 5
a : -370.0000, 7 -> 5
b : 663.0000, 7 -> 5
c : -815.0000, 7 -> 3
d : 531.0000, 7 -> 7
b : -330.0000, 0 -> 6
b : 515.0000, 0 -> 0
a : -158.0000, 1 -> 0
d : 881.0000, 1 -> 7
a : -717.0000, 2 -> 5
c : 389.0000, 2 -> 7
c : -519.0000, 3 -> 2
b : 584.0000, 3 -> 1
b : -801.0000, 4 -> 0
b : -457.0000, 4 -> 7
c : -617.0000, 5 -> 6
d : 217.0000, 5 -> 4
b : -562.0000, 6 -> 0
a : -908.0000, 6 -> 3
d : 946.0000, 7 -> 4
a : 798.0000, 7 -> 3
