a : 372.0000, 0 -> 3
b : 905.0000, 0 -> 0
c : 570.0000, 0 -> 0
d : 37.0000, 0 -> 3
a : -102.0000, 1 -> 3
b : 198.0000, 1 -> 3
c : 943.0000, 1 -> 1
d : -86.0000, 1 -> 3
a : 156.0000, 2 -> 3
b : 524.0000, 2 -> 0
c : -168.0000, 2 -> 3
d : -969.0000, 2 -> 2
a : 935.0000, 3 -> 3
b : 123.0000, 3 -> 1
c : -514.0000, 3 -> 3
d : 891.0000, 3 -> 3
b : -913.0000, 0 -> 3
a : 916.0000, 0 -> 1
b : -194.0000, 1 -> 0
b : 883.0000, 1 -> 2
a : 361.0000, 2 -> 0
b : 985.0000, 2 -> 1
d : 152.0000, 3 -> 2
b : -551.0000, 3 -> 3
