a : 915.0000, 0 -> 4
b : 381.0000, 0 -> 2
a : -190.0000, 1 -> 7
b : -459.0000, 1 -> 4
a : -291.0000, 2 -> 5
b : 343.0000, 2 -> 5
a : -62.0000, 3 -> 0
b : 466.0000, 3 -> 4
a : 883.0000, 4 -> 3
b : 459.0000, 4 -> 7
a : -793.0000, 5 -> 3
b : -113.0000, 5 -> 6
a : 620.0000, 6 -> 4
b : -541.0000, 6 -> 7
a : -547.0000, 7 -> 6
b : 71.0000, 7 -> 3
a : 441.0000, 0 -> 3
a : 484.0000, 1 -> 1
a : 757.0000, 2 -> 0
a : 584.0000, 3 -> 3
a : -766.0000, 4 -> 0
a : -812.0000, 5 -> 2
b : 616.0000, 6 -> 0
b : -176.0000, 7 -> 6
a : 0.0000, 4 -> 1
