a : 656.0000, 0 -> 7
b : -763.0000, 0 -> 5
a : 248.0000, 1 -> 3
b : -323.0000, 1 -> 3
a : 836.0000, 2 -> 6
b : -37.0000, 2 -> 5
a : 979.0000, 3 -> 5
b : -189.0000, 3 -> 2
a : -683.0000, 4 -> 1
b : 798.0000, 4 -> 0
a : -305.0000, 5 -> 5
b : -709.0000, 5 -> 7
a : -337.0000, 6 -> 4
b : 511.0000, 6 -> 6
a : -669.0000, 7 -> 5
b : -649.0000, 7 -> 2
b : -156.0000, 0 -> 0
b : 661.0000, 1 -> 0
b : -262.0000, 2 -> 7
b : 82.0000, 3 -> 7
a : 475.0000, 4 -> 7
b : 868.0000, 5 -> 2
a : -954.0000, 6 -> 5
a : 619.0000, 7 -> 1
